Paid,AreaType,AvgIncome,Age,LateFees,Gender,UnemployRate,Newsletter,EmailDomain
Paid,Suburban,64865.32,44,0,Female,0.02,No,icloud.com
Paid,Urban,57403.5,23,0,Female,0.06,No,yahoo.com
Paid,Suburban,99239.86,21,0,Female,0.02,No,aol.com
Default,Rural,65065.25,45,0,Female,0.28,Yes,icloud.com
Paid,Suburban,61781.3,22,0,Female,0.02,No,gmail.com
Paid,Urban,68397.26,33,0,Male,0.02,No,aol.com
Paid,Suburban,73860.44,28,0,Diverse,0.05,No,protonmail.com
Paid,Urban,49383.5,39,0,Male,0.08,No,msn.com
Paid,Urban,58702.57,37,0,Female,0.08,No,outlook.com
Default,Suburban,57639.36,34,0,Female,0.16,No,protonmail.com
Paid,Urban,86905.61,45,0,Female,0.01,Yes,gmail.com
Paid,Rural,52280.75,38,0,Female,0.02,No,outlook.com
Default,Urban,34884.64,41,0,Female,0.18,Yes,gmail.com
Default,Suburban,30658.11,24,158,Unknown,0.13,Yes,outlook.com
Default,Urban,40592.4,33,0,Male,0.21,Yes,gmail.com
Paid,Rural,97230.76,31,0,Female,0.02,Yes,hotmail.com
Default,Urban,70324.13,28,0,Female,0.18,No,gmail.com
Paid,Urban,80024.98,33,0,Female,0.02,No,yahoo.com
Paid,Urban,80729.75,49,0,Unknown,0.02,Yes,yahoo.com
Paid,Urban,71123.68,46,0,Female,0.02,No,outlook.com
Paid,Urban,68504.37,31,0,Female,0.14,Yes,gmail.com
Paid,Urban,90890.53,45,0,Diverse,0.04,No,yahoo.com
Paid,Urban,72919.92,48,0,Female,0.17,Yes,gmail.com
Paid,Urban,97981.95,28,0,Female,0.03,Yes,gmail.com
Default,Urban,82416.6,38,188,Female,0.01,No,aol.com
Paid,Suburban,57644.07,37,0,Male,0.09,No,outlook.com
Paid,Suburban,60057.32,34,0,Female,0.05,No,yahoo.com
Paid,Suburban,55450.7,24,0,Male,0.08,No,protonmail.com
Paid,Suburban,94350.96,41,0,Unknown,0.03,Yes,gmail.com
Default,Urban,61898.98,23,0,Female,0.04,No,gmail.com
Paid,Urban,54030.54,45,0,Male,0.02,No,yahoo.com
Paid,Urban,76395.56,50,0,Male,0.13,No,icloud.com
Paid,Suburban,68056.66,47,0,Male,0.18,Yes,yahoo.com
Paid,Rural,75891.37,60,0,Diverse,0.02,Yes,gmail.com
Paid,Urban,107796.28,29,0,Male,0.01,No,yahoo.com
Paid,Urban,88261.42,33,0,Female,0.02,Yes,yahoo.com
Default,Urban,70540.21,35,0,Male,0.18,Yes,yandex.com
Default,Urban,41831.53,29,0,Unknown,0.19,Yes,gmail.com
Default,Urban,60000.75,38,231,Female,0.02,Yes,icloud.com
Paid,Urban,84220.92,35,0,Female,0.04,Yes,outlook.com
Paid,Rural,46579.18,33,0,Male,0.09,No,mail.com
Default,Urban,112819.41,27,0,Male,0.02,Yes,icloud.com
Paid,Rural,70288.33,34,0,Male,0.16,No,outlook.com
Paid,Suburban,70976.97,41,0,Female,0.06,No,icloud.com
Default,Suburban,56667.1,27,74,Unknown,0.23,No,yahoo.com
Paid,Suburban,79934.76,40,0,Male,0.23,No,aol.com
Default,Suburban,46839.96,27,0,Female,0.23,Yes,hotmail.com
Paid,Suburban,113297.85,47,0,Male,0.01,No,icloud.com
Paid,Suburban,96347.03,26,0,Female,0.02,No,outlook.com
Paid,Urban,89685.93,32,0,Female,0.02,Yes,gmail.com
Paid,Rural,42191.42,33,0,Female,0.13,Yes,gmail.com
Paid,Suburban,74108.27,32,0,Female,0.14,No,yahoo.com
Default,Suburban,94181.73,32,205,Unknown,0.02,No,yahoo.com
Paid,Rural,81862.11,29,0,Male,0.03,Yes,gmail.com
Default,Urban,49957.82,29,0,Diverse,0.02,No,yahoo.com
Paid,Urban,56998.12,22,0,Female,0.08,No,gmail.com
Paid,Urban,60961.28,27,0,Male,0.01,No,gmail.com
Paid,Urban,57931.24,30,0,Male,0.02,No,outlook.com
Paid,Suburban,100575.58,53,0,Diverse,0.01,No,icloud.com
Paid,Urban,31579.74,20,0,Female,0.06,No,hotmail.com
Paid,Urban,83118.38,32,0,Female,0.03,No,hotmail.com
Default,Urban,44153.93,25,91,Male,0.02,No,yahoo.com
Default,Urban,50774.97,26,0,Male,0.07,No,gmail.com
Default,Suburban,29805.33,29,0,Unknown,0.24,No,yahoo.com
Paid,Suburban,59018.91,41,0,Unknown,0.11,Yes,gmail.com
Default,Urban,100214.63,23,0,Female,0.02,Yes,yahoo.com
Paid,Urban,75296.48,28,0,Female,0.04,No,icloud.com
Default,Urban,46032.77,37,0,Female,0.07,Yes,gmail.com
Default,Urban,90342.95,47,149,Female,0.02,No,icloud.com
Paid,Urban,94626.09,38,0,Female,0.03,No,icloud.com
Paid,Rural,72080.93,31,0,Unknown,0.04,Yes,protonmail.com
Paid,Urban,110694.98,30,0,Female,0.01,Yes,gmail.com
Paid,Urban,86431.28,31,0,Female,0.03,No,msn.com
Default,Urban,83653.05,26,299,Male,0.03,Yes,outlook.com
Paid,Suburban,53932.43,25,0,Unknown,0.07,Yes,outlook.com
Paid,Suburban,82547.97,37,0,Female,0.02,Yes,yandex.com
Paid,Suburban,74335.83,26,0,Unknown,0.2,Yes,yahoo.com
Default,Urban,80396.58,60,0,Female,0.02,Yes,mail.com
Paid,Rural,56308.29,30,0,Male,0.05,Yes,icloud.com
Paid,Urban,72561.98,40,0,Female,0.02,No,yahoo.com
Default,Urban,53662.77,30,0,Unknown,0.22,No,gmail.com
Default,Urban,27057.36,31,0,Male,0.33,Yes,yahoo.com
Paid,Urban,89966.09,29,0,Unknown,0.01,No,outlook.com
Default,Rural,39952.22,35,0,Female,0.16,No,yahoo.com
Paid,Rural,72143.73,30,0,Male,0.02,No,aol.com
Paid,Urban,76660.04,36,0,Male,0.03,No,yahoo.com
Default,Rural,76531.26,33,150,Male,0.02,Yes,icloud.com
Paid,Suburban,64338.42,44,0,Male,0.17,No,icloud.com
Paid,Rural,75424.23,41,0,Unknown,0.3,Yes,hotmail.com
Default,Urban,79419.34,18,0,Female,0.14,No,icloud.com
Paid,Urban,84699.3,47,0,Male,0.02,No,protonmail.com
Default,Urban,104668.83,41,0,Male,0.01,No,gmail.com
Paid,Suburban,74683.88,40,0,Male,0.1,No,msn.com
Default,Urban,71280.98,64,0,Unknown,0.01,No,icloud.com
Paid,Urban,51865.42,61,0,Female,0.13,Yes,icloud.com
Paid,Urban,78718.93,40,0,Male,0.16,No,gmail.com
Paid,Urban,83347.66,38,0,Female,0.04,No,msn.com
Paid,Suburban,66153.94,46,0,Unknown,0.08,Yes,icloud.com
Paid,Rural,80892.25,21,0,Female,0.04,No,gmail.com
Paid,Suburban,64149.68,21,0,Female,0.06,No,gmail.com
Paid,Rural,83419.85,40,0,Diverse,0.04,No,yahoo.com
Paid,Urban,88252.05,32,0,Female,0.02,No,gmail.com
Paid,Urban,87972.56,39,0,Male,0.01,Yes,gmail.com
Default,Urban,72356.89,32,241,Unknown,0.02,Yes,gmail.com
Default,Urban,49200.64,29,0,Unknown,0.02,No,gmail.com
Default,Urban,57761.74,30,0,Female,0.02,No,yandex.com
Paid,Suburban,81903.15,50,0,Female,0.01,No,yahoo.com
Paid,Urban,118976.25,31,0,Male,0.01,Yes,yahoo.com
Paid,Suburban,63185.58,31,0,Diverse,0.16,No,yahoo.com
Paid,Urban,79116.75,35,0,Female,0.2,No,hotmail.com
Paid,Urban,58878.95,37,0,Female,0.08,No,icloud.com
Paid,Urban,50520.66,25,0,Male,0.1,No,gmail.com
Paid,Urban,56473.68,35,0,Male,0.19,No,yahoo.com
Default,Urban,28350.56,28,0,Unknown,0.51,Yes,aol.com
Paid,Urban,97068.7,18,0,Female,0.01,No,yahoo.com
Default,Urban,25397.39,20,0,Diverse,0.21,No,yahoo.com
Default,Urban,64723.44,37,195,Diverse,0.12,No,gmail.com
Paid,Urban,46437.44,32,0,Unknown,0.09,Yes,gmail.com
Default,Suburban,52312.4,28,0,Unknown,0.02,Yes,hotmail.com
Paid,Suburban,97530.45,40,0,Female,0.03,Yes,hotmail.com
Paid,Urban,74021.34,36,0,Unknown,0.13,No,yahoo.com
Default,Suburban,50692.08,26,0,Male,0.02,Yes,msn.com
Default,Suburban,58209.66,34,246,Female,0.06,No,hotmail.com
Paid,Suburban,54690.38,18,0,Diverse,0.08,Yes,outlook.com
Paid,Urban,69129.09,32,0,Unknown,0.05,No,yahoo.com
Paid,Urban,73457.83,32,0,Female,0.02,Yes,yahoo.com
Paid,Suburban,107911.5,26,0,Female,0.01,Yes,gmail.com
Paid,Urban,31673.98,23,0,Female,0.02,No,gmail.com
Paid,Rural,69303.75,28,0,Female,0.24,No,msn.com
Paid,Suburban,63688.65,46,0,Female,0.09,No,Other
Paid,Urban,88930.97,44,0,Diverse,0.01,Yes,hotmail.com
Paid,Urban,77096.36,29,0,Diverse,0.02,No,gmail.com
Paid,Urban,81807.24,49,0,Male,0.02,No,icloud.com
Default,Urban,76901.72,34,0,Female,0.04,Yes,icloud.com
Paid,Urban,51360.18,58,0,Male,0.02,No,gmail.com
Paid,Urban,94225.31,40,0,Female,0.02,Yes,yahoo.com
Paid,Urban,85970.1,32,0,Male,0.01,Yes,gmail.com
Paid,Urban,88310.6,31,0,Unknown,0.03,No,yahoo.com
Paid,Rural,95281.0,23,0,Female,0.03,No,gmail.com
Default,Urban,78353.5,39,0,Male,0.06,No,gmail.com
Paid,Rural,99619.85,39,0,Female,0.01,No,yandex.com
Paid,Rural,77552.79,40,0,Male,0.17,Yes,icloud.com
Default,Urban,65618.83,19,0,Male,0.21,No,protonmail.com
Paid,Suburban,69867.92,30,0,Female,0.02,No,gmail.com
Paid,Urban,69523.12,33,0,Male,0.2,Yes,gmail.com
Paid,Suburban,59612.17,42,0,Male,0.06,No,yandex.com
Paid,Urban,102637.78,30,0,Female,0.02,No,gmail.com
Paid,Urban,75925.91,52,0,Male,0.12,No,protonmail.com
Paid,Urban,71894.77,30,0,Female,0.02,No,aol.com
Default,Urban,77765.49,30,0,Male,0.2,Yes,gmail.com
Paid,Urban,129597.09,40,0,Female,0.03,No,gmail.com
Paid,Urban,47365.52,48,0,Female,0.02,No,yahoo.com
Paid,Urban,53099.23,32,0,Unknown,0.14,Yes,protonmail.com
Default,Urban,42388.58,33,0,Male,0.23,No,yahoo.com
Default,Urban,65348.02,25,0,Unknown,0.12,No,icloud.com
Paid,Urban,74910.37,77,0,Male,0.02,No,icloud.com
Default,Urban,60693.55,26,0,Diverse,0.17,No,gmail.com
Paid,Urban,59205.46,28,0,Male,0.14,Yes,msn.com
Paid,Suburban,72848.1,39,0,Unknown,0.05,Yes,aol.com
Paid,Urban,59957.84,45,0,Diverse,0.02,No,outlook.com
Default,Suburban,76203.52,33,0,Male,0.14,No,yahoo.com
Default,Urban,92284.69,47,0,Male,0.02,No,yahoo.com
Default,Rural,83540.61,37,0,Female,0.02,Yes,hotmail.com
Default,Urban,87620.27,19,199,Female,0.04,No,yandex.com
Paid,Urban,91718.37,47,0,Female,0.02,Yes,mail.com
Paid,Urban,75656.56,30,0,Female,0.02,No,yahoo.com
Paid,Urban,66827.18,32,0,Female,0.02,No,outlook.com
Paid,Urban,54554.94,26,0,Male,0.02,No,gmail.com
Default,Urban,62176.44,18,0,Male,0.15,No,icloud.com
Paid,Rural,59526.29,30,0,Male,0.02,No,yahoo.com
Default,Urban,84633.45,37,0,Male,0.02,Yes,gmail.com
Paid,Urban,76935.65,25,0,Female,0.02,No,gmail.com
Paid,Suburban,83935.16,36,0,Female,0.02,No,yahoo.com
Paid,Urban,46793.26,23,0,Diverse,0.05,No,mail.com
Paid,Suburban,98634.99,48,0,Male,0.03,No,outlook.com
Default,Urban,61460.39,68,0,Female,0.02,Yes,gmail.com
Paid,Suburban,47999.67,24,0,Male,0.1,Yes,yahoo.com
Default,Urban,61215.64,37,187,Unknown,0.1,Yes,hotmail.com
Paid,Suburban,119675.32,36,0,Female,0.03,Yes,gmail.com
Paid,Suburban,62245.66,32,0,Female,0.11,Yes,protonmail.com
Paid,Urban,63498.07,40,0,Female,0.05,Yes,Other
Paid,Urban,66157.91,37,0,Male,0.02,Yes,yahoo.com
Paid,Urban,67027.59,23,0,Male,0.06,No,msn.com
Paid,Rural,54370.48,50,0,Female,0.02,No,yahoo.com
Paid,Urban,72864.26,33,0,Unknown,0.01,Yes,gmail.com
Default,Urban,91511.9,24,190,Male,0.02,Yes,yahoo.com
Paid,Urban,76285.79,67,0,Female,0.04,No,gmail.com
Paid,Urban,47776.69,28,0,Female,0.16,No,gmail.com
Paid,Urban,63113.08,34,0,Female,0.05,Yes,hotmail.com
Paid,Rural,58969.45,33,0,Female,0.02,No,gmail.com
Paid,Urban,71058.79,28,0,Male,0.12,Yes,gmail.com
Default,Suburban,96609.03,37,0,Female,0.02,Yes,outlook.com
Paid,Urban,67022.34,31,0,Male,0.02,Yes,protonmail.com
Paid,Urban,68236.9,39,0,Female,0.18,Yes,icloud.com
Paid,Urban,105552.9,27,0,Male,0.03,Yes,gmail.com
Paid,Urban,87524.12,33,0,Male,0.02,No,gmail.com
Paid,Rural,81481.63,57,0,Male,0.01,No,gmail.com
Paid,Rural,109162.63,33,0,Diverse,0.04,No,aol.com
Default,Urban,79796.23,28,0,Male,0.12,No,gmail.com
Paid,Urban,30269.46,28,0,Male,0.09,Yes,gmail.com
Paid,Urban,86653.32,56,0,Male,0.02,Yes,gmail.com
Default,Rural,38159.83,33,0,Male,0.23,Yes,icloud.com
Paid,Rural,79040.11,22,0,Female,0.02,No,yahoo.com
Paid,Suburban,35725.13,21,0,Female,0.02,Yes,gmail.com
Default,Urban,60662.89,26,0,Unknown,0.13,Yes,hotmail.com
Default,Urban,62724.31,23,0,Unknown,0.19,No,yahoo.com
Paid,Urban,54597.62,23,0,Male,0.02,Yes,gmail.com
Paid,Urban,63022.96,58,0,Male,0.16,Yes,gmail.com
Paid,Urban,90651.23,25,0,Female,0.03,Yes,gmail.com
Paid,Urban,55720.94,28,0,Unknown,0.14,Yes,outlook.com
Paid,Urban,80902.82,35,0,Male,0.01,No,gmail.com
Paid,Rural,50687.01,32,0,Female,0.02,No,gmail.com
Paid,Suburban,66210.01,37,0,Female,0.02,No,gmail.com
Default,Urban,76476.79,24,0,Male,0.02,No,gmail.com
Default,Urban,50069.43,36,0,Female,0.01,No,outlook.com
Paid,Urban,43765.59,28,0,Male,0.07,Yes,yahoo.com
Paid,Suburban,79837.56,30,0,Female,0.02,Yes,outlook.com
Paid,Suburban,92461.61,50,0,Male,0.02,Yes,gmail.com
Paid,Suburban,68418.7,61,0,Male,0.02,Yes,gmail.com
Paid,Suburban,60853.74,27,0,Male,0.07,No,gmail.com
Paid,Urban,73113.51,35,0,Diverse,0.16,Yes,icloud.com
Paid,Urban,71109.6,53,0,Unknown,0.07,Yes,icloud.com
Paid,Urban,74858.05,58,0,Unknown,0.12,No,protonmail.com
Default,Urban,19435.1,27,0,Male,0.19,Yes,protonmail.com
Paid,Suburban,48617.91,27,0,Male,0.05,No,hotmail.com
Default,Urban,53095.4,29,0,Male,0.02,No,gmail.com
Paid,Urban,73017.35,27,0,Female,0.1,No,gmail.com
Paid,Urban,73717.56,26,0,Male,0.02,No,aol.com
Paid,Rural,82723.61,56,0,Male,0.02,Yes,msn.com
Default,Urban,75151.63,27,0,Male,0.21,No,icloud.com
Paid,Suburban,43985.3,35,0,Female,0.04,No,outlook.com
Paid,Urban,98940.09,37,0,Male,0.03,No,gmail.com
Paid,Urban,95438.37,20,0,Unknown,0.03,Yes,icloud.com
Paid,Urban,44836.05,29,0,Female,0.02,Yes,yahoo.com
Paid,Suburban,76654.11,29,0,Male,0.07,Yes,outlook.com
Default,Urban,58091.51,36,185,Male,0.02,No,yahoo.com
Paid,Rural,72777.28,41,0,Male,0.17,Yes,msn.com
Paid,Urban,91066.21,32,0,Male,0.02,Yes,icloud.com
Default,Urban,112602.09,18,247,Male,0.01,No,yahoo.com
Paid,Rural,85025.55,32,0,Female,0.01,No,outlook.com
Paid,Urban,75898.69,21,0,Female,0.1,Yes,outlook.com
Default,Urban,63203.58,18,0,Male,0.02,Yes,Other
Paid,Suburban,73642.7,47,0,Female,0.03,Yes,yahoo.com
Paid,Urban,97195.44,42,0,Unknown,0.01,No,gmail.com
Paid,Suburban,69105.82,30,0,Female,0.02,No,aol.com
Paid,Urban,52277.75,32,0,Unknown,0.09,No,hotmail.com
Paid,Urban,37606.2,30,0,Male,0.11,No,outlook.com
Default,Urban,80260.96,37,0,Female,0.01,No,hotmail.com
Default,Suburban,74945.76,18,0,Female,0.16,No,mail.com
Paid,Urban,57081.84,43,0,Unknown,0.11,Yes,msn.com
Paid,Suburban,90520.28,35,0,Male,0.02,No,gmail.com
Paid,Rural,61564.46,26,0,Unknown,0.06,No,hotmail.com
Paid,Urban,67307.12,23,0,Female,0.06,Yes,yahoo.com
Paid,Urban,69666.72,43,0,Male,0.03,No,gmail.com
Default,Urban,62980.95,28,62,Male,0.12,Yes,protonmail.com
Paid,Urban,74717.3,20,0,Male,0.02,Yes,yahoo.com
Paid,Urban,93030.3,24,0,Male,0.02,Yes,protonmail.com
Default,Suburban,47150.36,42,0,Female,0.1,No,yahoo.com
Default,Rural,79770.4,29,0,Female,0.13,Yes,outlook.com
Default,Rural,73443.17,25,0,Female,0.18,No,yahoo.com
Paid,Rural,73075.28,46,0,Female,0.06,No,yandex.com
Paid,Rural,87436.89,27,0,Unknown,0.03,No,icloud.com
Paid,Urban,70985.95,34,0,Male,0.13,No,msn.com
Default,Suburban,79604.59,46,0,Male,0.1,Yes,mail.com
Paid,Rural,84317.29,43,0,Female,0.02,No,outlook.com
Default,Urban,59912.7,23,0,Male,0.18,No,gmail.com
Default,Rural,75983.67,28,0,Male,0.08,No,Other
Paid,Urban,64984.25,44,0,Female,0.04,Yes,protonmail.com
Paid,Suburban,67346.36,44,0,Female,0.02,Yes,yahoo.com
Paid,Suburban,63558.77,29,0,Diverse,0.02,No,yandex.com
Default,Rural,79421.61,29,0,Unknown,0.26,No,icloud.com
Default,Urban,71632.89,34,0,Female,0.1,No,icloud.com
Paid,Suburban,77890.88,51,0,Unknown,0.02,No,icloud.com
Paid,Urban,69649.65,46,0,Male,0.02,No,msn.com
Paid,Urban,37917.58,40,0,Unknown,0.04,Yes,outlook.com
Paid,Suburban,70627.37,26,0,Male,0.15,No,outlook.com
Default,Urban,71270.76,26,0,Unknown,0.13,No,gmail.com
Paid,Suburban,74851.92,27,0,Male,0.14,No,msn.com
Paid,Urban,58125.42,51,0,Female,0.02,Yes,gmail.com
Paid,Urban,46090.61,26,0,Female,0.05,No,gmail.com
Paid,Suburban,82492.13,49,0,Male,0.03,No,yahoo.com
Paid,Urban,64527.87,21,0,Male,0.06,Yes,mail.com
Default,Urban,73424.88,23,0,Female,0.12,No,yahoo.com
Default,Rural,64370.8,37,0,Male,0.23,No,msn.com
Paid,Urban,69878.76,54,0,Female,0.09,Yes,gmail.com
Paid,Suburban,61014.29,27,0,Male,0.01,No,gmail.com
Paid,Urban,50638.33,32,0,Female,0.02,No,aol.com
Paid,Urban,79474.63,24,0,Male,0.09,Yes,gmail.com
Paid,Urban,57937.6,34,0,Female,0.02,Yes,yandex.com
Default,Urban,73279.03,25,0,Unknown,0.11,No,hotmail.com
Paid,Urban,78209.2,37,0,Unknown,0.11,Yes,aol.com
Default,Urban,58263.75,30,0,Male,0.23,No,gmail.com
Paid,Urban,45922.29,38,0,Male,0.09,No,icloud.com
Paid,Urban,118521.71,24,0,Male,0.02,No,yahoo.com
Paid,Urban,59444.56,25,0,Diverse,0.02,No,gmail.com
Paid,Urban,82468.34,34,0,Male,0.02,No,yahoo.com
Paid,Urban,108789.27,18,0,Male,0.01,Yes,gmail.com
Paid,Rural,85798.15,32,0,Male,0.02,Yes,yahoo.com
Default,Suburban,63991.14,37,0,Diverse,0.04,Yes,gmail.com
Paid,Suburban,68657.67,48,0,Unknown,0.02,Yes,gmail.com
Default,Urban,53347.86,25,141,Female,0.21,No,outlook.com
Default,Rural,87633.93,21,0,Diverse,0.02,No,outlook.com
Default,Suburban,81325.41,24,0,Female,0.02,Yes,yahoo.com
Default,Suburban,59711.48,30,0,Female,0.18,No,yandex.com
Paid,Urban,49156.5,34,0,Female,0.07,Yes,gmail.com
Paid,Rural,43575.33,32,0,Male,0.09,Yes,gmail.com
Default,Suburban,89730.28,21,185,Male,0.02,No,yahoo.com
Default,Rural,72407.46,54,0,Female,0.19,No,outlook.com
Default,Urban,74299.69,20,61,Male,0.02,No,yahoo.com
Default,Urban,53541.03,28,0,Female,0.24,Yes,msn.com
Default,Urban,40729.94,21,0,Female,0.25,No,yahoo.com
Paid,Urban,89252.27,30,0,Female,0.01,No,outlook.com
Default,Rural,70840.78,31,0,Diverse,0.23,No,gmail.com
Paid,Urban,88144.69,29,0,Female,0.02,No,hotmail.com
Default,Urban,62281.34,31,127,Male,0.11,No,gmail.com
Paid,Urban,65263.64,29,0,Male,0.02,No,yahoo.com
Paid,Urban,84265.96,24,0,Male,0.05,No,outlook.com
Paid,Urban,84646.96,33,0,Male,0.02,No,icloud.com
Paid,Suburban,85951.31,29,0,Male,0.02,No,yahoo.com
Paid,Urban,64095.97,45,0,Male,0.19,Yes,outlook.com
Paid,Urban,82290.94,57,0,Male,0.02,No,gmail.com
Default,Urban,92181.99,26,256,Male,0.01,No,gmail.com
Paid,Urban,67904.56,28,0,Female,0.02,No,icloud.com
Paid,Urban,59730.23,38,0,Female,0.02,No,yahoo.com
Default,Suburban,96854.95,52,0,Male,0.02,No,hotmail.com
Default,Suburban,56911.09,23,0,Female,0.14,No,yandex.com
Paid,Suburban,82589.53,40,0,Male,0.01,Yes,icloud.com
Default,Suburban,68831.55,18,0,Unknown,0.22,No,protonmail.com
Paid,Urban,33168.69,35,0,Male,0.07,No,gmail.com
Paid,Rural,92571.88,45,0,Diverse,0.02,No,yahoo.com
Default,Suburban,15000.0,32,0,Male,0.14,Yes,gmail.com
Default,Rural,30317.44,22,0,Unknown,0.16,No,gmail.com
Paid,Urban,80546.6,44,0,Diverse,0.01,No,gmail.com
Paid,Rural,80541.42,39,0,Male,0.04,Yes,msn.com
Paid,Suburban,57248.4,46,0,Female,0.02,No,icloud.com
Paid,Suburban,72956.44,43,0,Male,0.04,Yes,hotmail.com
Default,Urban,19371.4,25,0,Male,0.15,No,yahoo.com
Default,Suburban,84139.51,63,146,Male,0.02,Yes,gmail.com
Paid,Rural,74994.51,32,0,Female,0.06,No,yahoo.com
Default,Suburban,69087.14,28,165,Male,0.02,No,gmail.com
Paid,Urban,70416.83,26,0,Female,0.02,No,Other
Paid,Rural,79865.08,23,0,Female,0.02,No,hotmail.com
Paid,Urban,69421.97,42,0,Male,0.06,No,gmail.com
Default,Urban,32518.89,23,0,Male,0.17,No,Other
Paid,Urban,113926.64,46,0,Female,0.02,Yes,gmail.com
Paid,Rural,94016.02,38,0,Male,0.02,No,icloud.com
Paid,Urban,44301.11,28,0,Male,0.02,Yes,outlook.com
Default,Urban,63097.26,28,0,Female,0.02,Yes,yahoo.com
Paid,Suburban,65279.32,18,0,Male,0.09,No,aol.com
Paid,Suburban,91576.99,33,0,Male,0.02,No,outlook.com
Default,Urban,26814.62,18,0,Diverse,0.24,No,gmail.com
Paid,Rural,60019.83,31,0,Unknown,0.02,No,icloud.com
Default,Rural,34787.27,26,277,Diverse,0.3,No,gmail.com
Paid,Urban,64298.09,28,0,Male,0.02,No,gmail.com
Default,Urban,60549.98,61,101,Male,0.07,Yes,gmail.com
Paid,Urban,71593.88,25,0,Female,0.08,No,aol.com
Paid,Urban,57902.51,26,0,Unknown,0.05,Yes,protonmail.com
Default,Urban,54979.53,45,0,Male,0.12,No,outlook.com
Paid,Rural,82393.13,45,0,Unknown,0.02,No,outlook.com
Default,Suburban,79093.45,30,0,Female,0.02,No,gmail.com
Paid,Urban,81027.97,19,0,Unknown,0.02,No,gmail.com
Paid,Urban,66462.0,37,0,Male,0.09,Yes,gmail.com
Paid,Urban,58565.23,38,0,Male,0.16,Yes,mail.com
Default,Urban,67622.95,30,0,Female,0.21,No,icloud.com
Paid,Urban,80023.24,30,0,Female,0.03,Yes,gmail.com
Default,Rural,26464.41,32,0,Female,0.16,No,icloud.com
Paid,Rural,77882.24,30,0,Unknown,0.03,No,gmail.com
Paid,Urban,76182.76,61,0,Diverse,0.02,No,yahoo.com
Default,Rural,71243.02,31,0,Male,0.03,No,yandex.com
Default,Urban,67013.73,33,0,Female,0.02,No,icloud.com
Default,Suburban,18677.61,28,0,Female,0.22,No,icloud.com
Paid,Urban,61202.93,43,0,Unknown,0.2,Yes,icloud.com
Default,Urban,105788.77,32,103,Female,0.04,No,gmail.com
Paid,Rural,70258.03,32,0,Female,0.09,No,gmail.com
Paid,Urban,63854.2,30,0,Male,0.11,No,outlook.com
Paid,Suburban,70338.12,25,0,Female,0.2,No,gmail.com
Paid,Urban,77095.46,41,0,Male,0.02,No,gmail.com
Default,Urban,83176.4,40,231,Female,0.03,No,outlook.com
Paid,Urban,65422.4,24,0,Unknown,0.08,No,yahoo.com
Paid,Urban,78498.39,30,0,Male,0.02,No,gmail.com
Paid,Suburban,103533.02,32,0,Female,0.02,No,yandex.com
Default,Urban,90125.02,33,0,Unknown,0.02,No,hotmail.com
Paid,Suburban,116806.0,28,0,Male,0.01,Yes,aol.com
Default,Suburban,56864.59,56,266,Male,0.02,Yes,protonmail.com
Paid,Suburban,103523.79,52,0,Female,0.03,No,yahoo.com
Paid,Urban,54186.53,37,0,Unknown,0.02,No,yahoo.com
Default,Rural,77071.32,35,0,Female,0.19,No,yahoo.com
Paid,Urban,84649.53,30,0,Female,0.03,Yes,gmail.com
Paid,Urban,59784.46,19,0,Male,0.03,No,outlook.com
Default,Urban,71759.29,26,0,Unknown,0.18,Yes,hotmail.com
Paid,Urban,88209.22,19,0,Male,0.04,No,yahoo.com
Paid,Urban,55794.58,25,0,Male,0.02,Yes,gmail.com
Paid,Suburban,103387.67,49,0,Female,0.02,Yes,mail.com
Paid,Urban,42308.07,22,0,Female,0.12,Yes,icloud.com
Paid,Urban,108793.83,25,0,Female,0.01,No,yahoo.com
Default,Suburban,90026.52,41,0,Female,0.01,Yes,yandex.com
Default,Urban,68205.49,28,105,Unknown,0.17,Yes,yandex.com
Paid,Urban,61946.64,25,0,Male,0.04,Yes,gmail.com
Default,Urban,59859.43,19,0,Female,0.26,No,aol.com
Paid,Suburban,67284.09,31,0,Female,0.07,Yes,protonmail.com
Paid,Urban,69030.08,25,0,Male,0.09,No,mail.com
Paid,Urban,95104.52,25,0,Diverse,0.01,No,protonmail.com
Paid,Urban,109373.08,20,0,Male,0.01,No,msn.com
Paid,Suburban,73987.6,35,0,Male,0.02,No,Other
Paid,Suburban,53087.43,39,0,Male,0.02,No,gmail.com
Default,Suburban,59085.48,25,0,Male,0.02,Yes,gmail.com
Paid,Urban,66338.18,39,0,Male,0.09,No,gmail.com
Paid,Urban,49397.56,32,0,Male,0.16,Yes,msn.com
Paid,Urban,46421.17,20,0,Female,0.02,No,yahoo.com
Paid,Urban,111942.54,27,0,Male,0.03,No,gmail.com
Default,Urban,76052.27,28,0,Unknown,0.2,Yes,icloud.com
Paid,Urban,53337.34,41,0,Male,0.1,No,gmail.com
Paid,Urban,86332.07,24,0,Female,0.01,No,gmail.com
Default,Suburban,46433.08,41,0,Male,0.02,No,outlook.com
Default,Urban,48079.76,36,219,Male,0.05,No,gmail.com
Paid,Suburban,53939.15,28,0,Male,0.08,No,outlook.com
Paid,Urban,103090.27,30,0,Male,0.03,Yes,gmail.com
Paid,Urban,64942.4,41,0,Female,0.02,No,gmail.com
Default,Urban,21165.86,35,0,Female,0.31,No,yahoo.com
